"state","countyCode","countyName","retail.recreation","grocery.pharmacy","parks","transitstations","workplace","residential","date"
"Illinois","17067","Hancock",0.54,0,0.08,0.17,0.29,-0.14,2020-04-01
"Illinois","17071","Henderson",0.34,-0.14,0.08,0.17,0.21,-0.14,2020-04-01
"Illinois","17073","Henry",0.34,-0.14,0.08,0.17,0.39,-0.14,2020-04-01
"Illinois","17075","Iroquois",0.23,-0.24,0.08,0.26,0.34,-0.15,2020-04-01
"Illinois","17077","Jackson",0.38,0.04,0.08,0.1,0.49,-0.15,2020-04-01
"Illinois","17079","Jasper",0.38,0.09,-0.55,0.1,0.31,-0.13,2020-04-01
"Illinois","17081","Jefferson",0.31,0.09,-0.55,0.1,0.4,-0.13,2020-04-01
"Illinois","17083","Jersey",0.29,0.07,-0.55,0.47,0.37,-0.22,2020-04-01
"Illinois","17085","Jo Daviess",0.36,0.07,-0.55,0.47,0.41,-0.22,2020-04-01
"Illinois","17087","Johnson",0.44,0.11,-0.55,0.47,0.36,-0.22,2020-04-01
"Illinois","17089","Kane",0.44,0.11,-0.55,0.47,0.51,-0.22,2020-04-01
"Illinois","17091","Kankakee",0.35,0.04,-0.18,0.06,0.38,-0.15,2020-04-01
"Illinois","17093","Kendall",0.24,0.06,-0.18,0.07,0.54,-0.23,2020-04-01
"Illinois","17095","Knox",0.33,-0.24,-0.18,0.07,0.38,-0.13,2020-04-01
"Illinois","17097","Lake",0.46,0.05,-0.18,0.52,0.57,-0.24,2020-04-01
"Illinois","17099","LaSalle",0.37,-0.19,-0.31,-0.02,0.38,-0.14,2020-04-01
"Illinois","17101","Lawrence",0.27,-0.03,-0.31,0.13,0.42,-0.13,2020-04-01
"Illinois","17103","Lee",0.31,-0.03,-0.31,0.13,0.36,-0.13,2020-04-01
"Illinois","17105","Livingston",0.36,-0.2,-0.31,0.13,0.35,-0.13,2020-04-01
"Illinois","17107","Logan",0.3,-0.03,-0.31,0.13,0.37,-0.15,2020-04-01
"Illinois","17115","Macon",0.27,-0.09,-0.31,0.13,0.39,-0.15,2020-04-01
"Illinois","17117","Macoupin",0.38,-0.01,-0.31,0.19,0.4,-0.15,2020-04-01
"Illinois","17119","Madison",0.3,0.1,-0.31,0.19,0.46,-0.17,2020-04-01
"Illinois","17121","Marion",0.36,-0.18,-0.57,0.65,0.39,-0.13,2020-04-01
"Illinois","17123","Marshall",0.31,-0.29,-0.57,0.65,0.33,-0.22,2020-04-01
"Illinois","17125","Mason",0.31,-0.29,-0.57,0.65,0.37,-0.22,2020-04-01
"Illinois","17127","Massac",0.37,-0.02,-0.57,0.65,0.4,-0.22,2020-04-01
"Illinois","17109","McDonough",0.35,0.06,-0.57,0.65,0.36,-0.22,2020-04-01
"Illinois","17111","McHenry",0.42,0.11,-0.57,0.65,0.51,-0.22,2020-04-01
"Illinois","17113","McLean",0.45,0.12,-0.44,0.21,0.6,-0.23,2020-04-01
"Illinois","17129","Menard",0.21,0.05,-0.48,0.08,0.48,-0.16,2020-04-01
"Illinois","17131","Mercer",0.21,0.05,-0.48,0.08,0.39,-0.16,2020-04-01
"Illinois","17133","Monroe",0.36,0.05,-0.48,0.08,0.52,-0.16,2020-04-01
"Illinois","17135","Montgomery",0.27,0.03,-0.48,0.08,0.41,-0.16,2020-04-01
"Illinois","17137","Morgan",0.31,-0.07,-0.48,0.08,0.42,-0.16,2020-04-01
"Illinois","17139","Moultrie",0.33,-0.07,-0.48,0.21,0.34,-0.16,2020-04-01
"Illinois","17141","Ogle",0.41,-0.07,-0.48,0.21,0.39,-0.16,2020-04-01
"Illinois","17143","Peoria",0.36,-0.05,-0.48,0.21,0.46,-0.17,2020-04-01
"Illinois","17145","Perry",0.16,-0.15,0.22,0.28,0.38,-0.15,2020-04-01
"Illinois","17147","Piatt",0.33,-0.04,0.22,0.28,0.42,-0.15,2020-04-01
"Illinois","17149","Pike",0.23,-0.04,0.22,0.28,0.36,-0.15,2020-04-01
"Illinois","17153","Pulaski",0.24,-0.17,0.22,0.28,0.33,-0.15,2020-04-01
"Illinois","17155","Putnam",0.24,-0.17,0.22,0.28,0.4,-0.15,2020-04-01
"Illinois","17157","Randolph",0.24,-0.17,0.22,0.28,0.36,-0.15,2020-04-01
"Illinois","17159","Richland",0.19,0.12,0.22,0.28,0.34,-0.15,2020-04-01
"Illinois","17161","Rock Island",0.39,-0.16,0.22,0.28,0.42,-0.15,2020-04-01
"Illinois","17165","Saline",0.15,-0.07,-0.54,0.22,0.37,-0.18,2020-04-01
"Illinois","17167","Sangamon",0.37,0.01,-0.54,0.22,0.52,-0.18,2020-04-01
"Illinois","17169","Schuyler",0.4,0,-0.42,0.13,0.24,-0.17,2020-04-01
"Illinois","17173","Shelby",0.4,0,-0.42,0.13,0.32,-0.17,2020-04-01
"Illinois","17163","St. Clair",0.32,0,-0.42,0.13,0.47,-0.17,2020-04-01
"Illinois","17175","Stark",0.33,0.01,-0.21,0.16,0.36,-0.15,2020-04-01
"Illinois","17177","Stephenson",0.33,0.01,-0.21,0.16,0.36,-0.15,2020-04-01
"Illinois","17179","Tazewell",0.32,-0.05,-0.21,0.16,0.43,-0.17,2020-04-01
"Illinois","17181","Union",0.12,-0.02,-0.21,0.16,0.33,-0.12,2020-04-01
"Illinois","17183","Vermilion",0.22,-0.08,-0.21,0.16,0.37,-0.12,2020-04-01
"Illinois","17185","Wabash",0.21,0.02,-0.21,0.31,0.47,-0.14,2020-04-01
"Illinois","17187","Warren",0.36,-0.03,-0.21,0.31,0.27,-0.14,2020-04-01
"Illinois","17189","Washington",0.47,0.21,-0.21,0.31,0.46,-0.14,2020-04-01
"Illinois","17191","Wayne",0.22,0.06,-0.21,0.31,0.37,-0.14,2020-04-01
"Illinois","17193","White",0.18,0.06,-0.21,0.31,0.31,-0.14,2020-04-01
"Illinois","17195","Whiteside",0.34,0.06,-0.21,0.31,0.4,-0.14,2020-04-01
"Illinois","17197","Will",0.4,0.1,-0.21,0.31,0.52,-0.22,2020-04-01
"Illinois","17199","Williamson",0.27,-0.01,-0.86,0.13,0.45,-0.15,2020-04-01
"Illinois","17201","Winnebago",0.32,0.01,-0.86,0.12,0.42,-0.16,2020-04-01
"Illinois","17203","Woodford",0.51,0.06,-0.9,0.06,0.45,-0.19,2020-04-01
"Illinois","17001","Adams",0.39,0.06,-0.9,0.06,0.33,-0.13,2020-04-02
"Illinois","17003","Alexander",0.4,0.06,-0.9,0.06,0.3,-0.18,2020-04-02
"Illinois","17005","Bond",0.4,0.06,-0.9,0.06,0.35,-0.18,2020-04-02
"Illinois","17007","Boone",0.31,0.06,-0.9,0.3,0.44,-0.18,2020-04-02
"Illinois","17011","Bureau",0.39,-0.02,-0.9,0.32,0.32,-0.21,2020-04-02
"Illinois","17015","Carroll",0.43,-0.06,-0.9,0.32,0.42,-0.21,2020-04-02
"Illinois","17017","Cass",0.28,0.12,-0.9,0.32,0.32,-0.21,2020-04-02
"Illinois","17019","Champaign",0.41,0.12,-0.9,0.32,0.56,-0.21,2020-04-02
"Illinois","17021","Christian",0.31,-0.02,0.12,0.12,0.4,-0.15,2020-04-02
"Illinois","17023","Clark",0.24,0,0.12,0.12,0.39,-0.15,2020-04-02
"Illinois","17025","Clay",0.29,0,0.12,0.62,0.45,-0.15,2020-04-02
"Illinois","17027","Clinton",0.2,0,0.12,0.62,0.38,-0.15,2020-04-02
"Illinois","17029","Coles",0.26,0.01,0.12,0.62,0.41,-0.15,2020-04-02
"Illinois","17031","Cook",0.46,0.11,0.12,0.62,0.57,-0.24,2020-04-02
"Illinois","17033","Crawford",0.25,-0.06,-0.22,0.2,0.39,-0.2,2020-04-02
"Illinois","17035","Cumberland",0.4,0.05,-0.22,0.2,0.36,-0.2,2020-04-02
"Illinois","17039","De Witt",0.4,0.05,-0.22,0.62,0.38,-0.2,2020-04-02
"Illinois","17037","DeKalb",0.44,0.05,-0.22,0.62,0.5,-0.2,2020-04-02
"Illinois","17041","Douglas",0.45,-0.14,-0.22,0.62,0.35,-0.26,2020-04-02
"Illinois","17043","DuPage",0.49,0.13,-0.22,0.62,0.59,-0.26,2020-04-02
"Illinois","17045","Edgar",0.19,0.08,0.03,0.17,0.42,-0.11,2020-04-02
"Illinois","17047","Edwards",0.38,-0.08,0.03,0.17,0.3,-0.11,2020-04-02
"Illinois","17049","Effingham",0.38,-0.08,0.03,0.17,0.38,-0.11,2020-04-02
"Illinois","17051","Fayette",0.25,0.01,0.03,0.5,0.29,-0.11,2020-04-02
"Illinois","17053","Ford",0.35,-0.24,0.03,0.5,0.39,-0.11,2020-04-02
"Illinois","17055","Franklin",0.2,-0.24,0.03,0.5,0.4,-0.11,2020-04-02
"Illinois","17057","Fulton",0.3,-0.02,0.03,0.2,0.37,-0.12,2020-04-02
"Illinois","17061","Greene",0.48,0.07,0.03,0.2,0.35,-0.18,2020-04-02
"Illinois","17063","Grundy",0.3,0.07,0.03,0.2,0.43,-0.18,2020-04-02
"Illinois","17065","Hamilton",0.52,-0.02,0.03,0.21,0.42,-0.15,2020-04-02
"Illinois","17067","Hancock",0.58,-0.02,0.03,0.21,0.33,-0.15,2020-04-02
"Illinois","17071","Henderson",0.39,0.04,0.03,0.21,0.29,-0.15,2020-04-02
"Illinois","17073","Henry",0.39,0.04,0.03,0.21,0.41,-0.15,2020-04-02
"Illinois","17075","Iroquois",0.29,-0.14,0.03,0.3,0.34,-0.16,2020-04-02
"Illinois","17077","Jackson",0.42,0.13,0.03,0.16,0.5,-0.16,2020-04-02
"Illinois","17079","Jasper",0.27,0.13,-0.93,0.16,0.3,-0.15,2020-04-02
"Illinois","17081","Jefferson",0.34,0.13,-0.93,0.16,0.41,-0.15,2020-04-02
"Illinois","17083","Jersey",0.28,0.02,-0.93,0.41,0.35,-0.22,2020-04-02
"Illinois","17085","Jo Daviess",0.41,0.02,-0.93,0.41,0.42,-0.22,2020-04-02
"Illinois","17087","Johnson",0.63,0.09,-0.93,0.41,0.39,-0.22,2020-04-02
"Illinois","17089","Kane",0.43,0.09,-0.93,0.41,0.5,-0.22,2020-04-02
"Illinois","17091","Kankakee",0.36,0.05,-0.38,0.16,0.39,-0.16,2020-04-02
"Illinois","17093","Kendall",0.25,0,-0.38,0.12,0.54,-0.24,2020-04-02
"Illinois","17095","Knox",0.41,-0.08,-0.38,0.12,0.38,-0.14,2020-04-02
"Illinois","17097","Lake",0.46,0.05,-0.38,0.54,0.56,-0.24,2020-04-02
"Illinois","17099","LaSalle",0.38,-0.15,-0.54,0.05,0.39,-0.15,2020-04-02
"Illinois","17101","Lawrence",0.25,-0.05,-0.54,0.15,0.41,-0.15,2020-04-02
"Illinois","17103","Lee",0.33,-0.05,-0.54,0.15,0.38,-0.15,2020-04-02
"Illinois","17105","Livingston",0.37,-0.16,-0.54,0.15,0.33,-0.15,2020-04-02
"Illinois","17107","Logan",0.35,-0.04,-0.54,0.15,0.36,-0.15,2020-04-02
"Illinois","17115","Macon",0.33,-0.07,-0.54,0.15,0.38,-0.15,2020-04-02
"Illinois","17117","Macoupin",0.38,-0.08,-0.54,0.19,0.38,-0.15,2020-04-02
"Illinois","17119","Madison",0.33,0.06,-0.54,0.19,0.47,-0.18,2020-04-02
"Illinois","17121","Marion",0.42,-0.05,-0.8,0.65,0.39,-0.14,2020-04-02
"Illinois","17123","Marshall",0.63,0.09,-0.8,0.65,0.33,-0.23,2020-04-02
"Illinois","17125","Mason",0.4,0.09,-0.8,0.65,0.32,-0.23,2020-04-02
"Illinois","17127","Massac",0.35,0.09,-0.8,0.65,0.41,-0.23,2020-04-02
"Illinois","17109","McDonough",0.43,0.26,-0.8,0.65,0.36,-0.23,2020-04-02
"Illinois","17111","McHenry",0.41,0.1,-0.8,0.65,0.51,-0.23,2020-04-02
"Illinois","17113","McLean",0.47,0.05,-0.37,0.3,0.59,-0.23,2020-04-02
"Illinois","17129","Menard",0.39,0.13,-0.28,0,0.47,-0.17,2020-04-02
"Illinois","17131","Mercer",0.39,0.13,-0.28,0,0.4,-0.17,2020-04-02
"Illinois","17133","Monroe",0.39,0.13,-0.28,0,0.53,-0.17,2020-04-02
"Illinois","17135","Montgomery",0.29,-0.09,-0.28,0,0.37,-0.17,2020-04-02
"Illinois","17137","Morgan",0.38,0.02,-0.28,0,0.38,-0.17,2020-04-02
"Illinois","17139","Moultrie",0.44,-0.12,-0.28,0.27,0.33,-0.17,2020-04-02
"Illinois","17141","Ogle",0.43,-0.12,-0.28,0.27,0.39,-0.17,2020-04-02
"Illinois","17143","Peoria",0.41,-0.01,-0.28,0.27,0.46,-0.18,2020-04-02
"Illinois","17145","Perry",0.26,-0.03,0.28,0.35,0.39,-0.17,2020-04-02
"Illinois","17147","Piatt",0.55,-0.02,0.28,0.35,0.41,-0.17,2020-04-02
"Illinois","17149","Pike",0.31,-0.02,0.28,0.35,0.3,-0.17,2020-04-02
"Illinois","17153","Pulaski",0.25,-0.04,0.28,0.35,0.41,-0.17,2020-04-02
"Illinois","17155","Putnam",0.25,-0.04,0.28,0.35,0.32,-0.17,2020-04-02
"Illinois","17157","Randolph",0.25,-0.04,0.28,0.35,0.37,-0.17,2020-04-02
"Illinois","17159","Richland",0.26,0.09,0.28,0.35,0.32,-0.17,2020-04-02
"Illinois","17161","Rock Island",0.43,-0.07,0.28,0.35,0.42,-0.17,2020-04-02
"Illinois","17165","Saline",0.25,0.02,-0.52,0.19,0.37,-0.19,2020-04-02
"Illinois","17167","Sangamon",0.42,0.01,-0.52,0.19,0.52,-0.19,2020-04-02
"Illinois","17169","Schuyler",0.32,0,-0.45,0.2,0.26,-0.19,2020-04-02
"Illinois","17173","Shelby",0.32,0,-0.45,0.2,0.34,-0.19,2020-04-02
"Illinois","17163","St. Clair",0.37,0,-0.45,0.2,0.47,-0.19,2020-04-02
"Illinois","17175","Stark",0.35,0,-0.48,0.15,0.31,-0.15,2020-04-02
"Illinois","17177","Stephenson",0.35,0,-0.48,0.15,0.38,-0.15,2020-04-02
"Illinois","17179","Tazewell",0.37,-0.08,-0.48,0.15,0.42,-0.18,2020-04-02
"Illinois","17181","Union",0.13,0.08,-0.48,0.15,0.36,-0.12,2020-04-02
"Illinois","17183","Vermilion",0.24,-0.05,-0.48,0.15,0.39,-0.12,2020-04-02
"Illinois","17185","Wabash",0.34,0.06,-0.48,0.28,0.45,-0.16,2020-04-02
"Illinois","17187","Warren",0.38,-0.12,-0.48,0.28,0.28,-0.16,2020-04-02
"Illinois","17189","Washington",0.51,0.1,-0.48,0.28,0.5,-0.16,2020-04-02
"Illinois","17191","Wayne",0.27,0.06,-0.48,0.28,0.37,-0.16,2020-04-02
"Illinois","17193","White",0.27,0.06,-0.48,0.28,0.31,-0.16,2020-04-02
"Illinois","17195","Whiteside",0.38,0.06,-0.48,0.28,0.4,-0.16,2020-04-02
"Illinois","17197","Will",0.4,0.08,-0.48,0.28,0.52,-0.22,2020-04-02
"Illinois","17199","Williamson",0.33,0.09,-0.51,0.09,0.45,-0.15,2020-04-02
"Illinois","17201","Winnebago",0.37,0.06,-0.51,0.2,0.43,-0.17,2020-04-02
"Illinois","17203","Woodford",0.5,0.07,-0.9,0.09,0.45,-0.16,2020-04-02
"Illinois","17001","Adams",0.36,0.11,-0.9,0.09,0.3,-0.16,2020-04-03
"Illinois","17003","Alexander",0.4,-0.02,-0.9,0.16,0.27,-0.2,2020-04-03
"Illinois","17005","Bond",0.4,-0.02,-0.9,0.16,0.31,-0.2,2020-04-03
"Illinois","17007","Boone",0.31,0.01,-0.9,0.45,0.42,-0.2,2020-04-03
"Illinois","17011","Bureau",0.38,-0.14,-0.9,0.33,0.34,-0.22,2020-04-03
"Illinois","17015","Carroll",0.52,-0.14,-0.9,0.33,0.41,-0.22,2020-04-03
"Illinois","17017","Cass",0.19,-0.04,-0.9,0.33,0.26,-0.22,2020-04-03
"Illinois","17019","Champaign",0.44,0.15,-0.9,0.33,0.51,-0.22,2020-04-03
"Illinois","17021","Christian",0.31,0.01,0.05,0.11,0.42,-0.16,2020-04-03
"Illinois","17023","Clark",0.27,-0.09,0.05,0.11,0.4,-0.16,2020-04-03
"Illinois","17025","Clay",0.3,-0.09,0.05,0.58,0.44,-0.16,2020-04-03
"Illinois","17027","Clinton",0.23,-0.09,0.05,0.58,0.38,-0.16,2020-04-03
"Illinois","17029","Coles",0.31,-0.07,0.05,0.58,0.44,-0.16,2020-04-03
"Illinois","17031","Cook",0.46,0.1,0.05,0.58,0.56,-0.24,2020-04-03
"Illinois","17033","Crawford",0.25,-0.1,-0.3,0.26,0.37,-0.2,2020-04-03
"Illinois","17035","Cumberland",0.62,-0.02,-0.3,0.26,0.35,-0.2,2020-04-03
"Illinois","17039","De Witt",0.37,-0.02,-0.3,0.56,0.37,-0.2,2020-04-03
"Illinois","17037","DeKalb",0.43,0.06,-0.3,0.56,0.48,-0.2,2020-04-03
"Illinois","17041","Douglas",0.5,-0.01,-0.3,0.56,0.4,-0.26,2020-04-03
"Illinois","17043","DuPage",0.51,0.14,-0.3,0.56,0.58,-0.26,2020-04-03
"Illinois","17045","Edgar",0.21,-0.05,0.04,0.19,0.45,-0.13,2020-04-03
"Illinois","17047","Edwards",0.4,-0.1,0.04,0.19,0.44,-0.13,2020-04-03
"Illinois","17049","Effingham",0.4,-0.1,0.04,0.19,0.4,-0.13,2020-04-03
"Illinois","17051","Fayette",0.23,-0.01,0.04,0.61,0.29,-0.13,2020-04-03
"Illinois","17053","Ford",0.34,0.08,0.04,0.61,0.39,-0.13,2020-04-03
"Illinois","17055","Franklin",0.26,-0.18,0.04,0.61,0.37,-0.13,2020-04-03
"Illinois","17057","Fulton",0.32,0,0.04,0.14,0.37,-0.15,2020-04-03
"Illinois","17061","Greene",0.48,-0.17,0.04,0.14,0.26,-0.18,2020-04-03
"Illinois","17063","Grundy",0.34,0.07,0.04,0.14,0.43,-0.18,2020-04-03
"Illinois","17065","Hamilton",0.44,0.05,0.04,0.29,0.4,-0.16,2020-04-03
"Illinois","17067","Hancock",0.59,0.05,0.04,0.29,0.31,-0.16,2020-04-03
"Illinois","17071","Henderson",0.4,0.01,0.04,0.29,0.26,-0.16,2020-04-03
"Illinois","17073","Henry",0.4,0.01,0.04,0.29,0.38,-0.16,2020-04-03
"Illinois","17075","Iroquois",0.31,-0.23,0.04,0.37,0.34,-0.17,2020-04-03
"Illinois","17077","Jackson",0.43,0.1,0.04,0.15,0.49,-0.17,2020-04-03
"Illinois","17079","Jasper",0.25,0.17,-0.77,0.15,0.34,-0.22,2020-04-03
"Illinois","17081","Jefferson",0.37,0.17,-0.77,0.15,0.4,-0.22,2020-04-03
"Illinois","17083","Jersey",0.34,-0.12,-0.77,0.41,0.23,-0.22,2020-04-03
"Illinois","17085","Jo Daviess",0.43,0.11,-0.77,0.41,0.42,-0.22,2020-04-03
"Illinois","17087","Johnson",0.23,0.09,-0.77,0.41,0.37,-0.22,2020-04-03
"Illinois","17089","Kane",0.46,0.09,-0.77,0.41,0.5,-0.22,2020-04-03
"Illinois","17091","Kankakee",0.38,0.06,-0.46,0.15,0.4,-0.17,2020-04-03
"Illinois","17093","Kendall",0.3,0.14,-0.46,0.1,0.54,-0.24,2020-04-03
"Illinois","17095","Knox",0.39,-0.17,-0.46,0.1,0.36,-0.14,2020-04-03
"Illinois","17097","Lake",0.46,0.06,-0.46,0.5,0.56,-0.24,2020-04-03
"Illinois","17099","LaSalle",0.41,-0.14,-0.06,0.06,0.39,-0.17,2020-04-03
"Illinois","17101","Lawrence",0.21,0.02,-0.56,0.18,0.39,-0.16,2020-04-03
"Illinois","17103","Lee",0.34,0.02,-0.56,0.18,0.35,-0.16,2020-04-03
"Illinois","17105","Livingston",0.44,-0.2,-0.56,0.18,0.36,-0.16,2020-04-03
"Illinois","17107","Logan",0.38,0.02,-0.56,0.18,0.41,-0.16,2020-04-03
"Illinois","17115","Macon",0.34,-0.12,-0.56,0.18,0.39,-0.16,2020-04-03
"Illinois","17117","Macoupin",0.43,-0.03,-0.56,0.21,0.35,-0.16,2020-04-03
"Illinois","17119","Madison",0.34,0.06,-0.56,0.21,0.45,-0.19,2020-04-03
"Illinois","17121","Marion",0.38,-0.02,-0.66,0.59,0.41,-0.15,2020-04-03
"Illinois","17123","Marshall",0.33,-0.3,-0.66,0.59,0.35,-0.23,2020-04-03
"Illinois","17125","Mason",0.35,-0.3,-0.66,0.59,0.41,-0.23,2020-04-03
"Illinois","17127","Massac",0.44,-0.06,-0.66,0.59,0.43,-0.23,2020-04-03
"Illinois","17109","McDonough",0.46,0.08,-0.66,0.59,0.36,-0.23,2020-04-03
"Illinois","17111","McHenry",0.43,0.1,-0.66,0.59,0.51,-0.23,2020-04-03
"Illinois","17113","McLean",0.49,0.14,-0.29,0.27,0.58,-0.23,2020-04-03
"Illinois","17129","Menard",0.32,-0.03,-0.4,0.16,0.48,-0.17,2020-04-03
"Illinois","17131","Mercer",0.32,-0.03,-0.4,0.16,0.39,-0.17,2020-04-03
"Illinois","17133","Monroe",0.32,-0.03,-0.4,0.16,0.5,-0.17,2020-04-03
"Illinois","17135","Montgomery",0.33,0,-0.4,0.16,0.37,-0.17,2020-04-03
"Illinois","17137","Morgan",0.35,0.02,-0.4,0.16,0.36,-0.17,2020-04-03
"Illinois","17139","Moultrie",0.39,-0.08,-0.4,0.3,0.39,-0.17,2020-04-03
"Illinois","17141","Ogle",0.46,-0.08,-0.4,0.3,0.39,-0.17,2020-04-03
"Illinois","17143","Peoria",0.4,0.03,-0.4,0.3,0.46,-0.2,2020-04-03
"Illinois","17145","Perry",0.3,-0.12,0.37,0.33,0.42,-0.18,2020-04-03
"Illinois","17147","Piatt",0.39,-0.05,0.37,0.33,0.44,-0.18,2020-04-03
"Illinois","17149","Pike",0.29,-0.05,0.37,0.33,0.27,-0.18,2020-04-03
"Illinois","17153","Pulaski",0.28,-0.12,0.37,0.33,0.36,-0.18,2020-04-03
"Illinois","17155","Putnam",0.28,-0.12,0.37,0.33,0.38,-0.18,2020-04-03
"Illinois","17157","Randolph",0.28,-0.12,0.37,0.33,0.37,-0.18,2020-04-03
"Illinois","17159","Richland",0.19,0.02,0.37,0.33,0.36,-0.18,2020-04-03
"Illinois","17161","Rock Island",0.43,-0.15,0.37,0.33,0.42,-0.18,2020-04-03
"Illinois","17165","Saline",0.19,-0.12,-0.41,0.28,0.38,-0.21,2020-04-03
"Illinois","17167","Sangamon",0.42,0.05,-0.41,0.28,0.52,-0.21,2020-04-03
"Illinois","17169","Schuyler",0.2,0.03,-0.6,0.21,0.23,-0.19,2020-04-03
"Illinois","17173","Shelby",0.2,0.03,-0.6,0.21,0.37,-0.19,2020-04-03
"Illinois","17163","St. Clair",0.38,0.03,-0.6,0.21,0.47,-0.19,2020-04-03
"Illinois","17175","Stark",0.37,-0.01,-0.28,0.16,0.31,-0.16,2020-04-03
"Illinois","17177","Stephenson",0.37,-0.01,-0.28,0.16,0.38,-0.16,2020-04-03
"Illinois","17179","Tazewell",0.38,-0.04,-0.28,0.16,0.43,-0.18,2020-04-03
"Illinois","17181","Union",0.13,-0.03,-0.28,0.16,0.33,-0.14,2020-04-03
"Illinois","17183","Vermilion",0.24,-0.03,-0.28,0.16,0.37,-0.14,2020-04-03
"Illinois","17185","Wabash",0.26,0.16,-0.28,0.29,0.44,-0.17,2020-04-03
"Illinois","17187","Warren",0.34,0.03,-0.28,0.29,0.28,-0.17,2020-04-03
"Illinois","17189","Washington",0.51,0.13,-0.28,0.29,0.45,-0.17,2020-04-03
"Illinois","17191","Wayne",0.21,0.04,-0.28,0.29,0.34,-0.17,2020-04-03
"Illinois","17193","White",0.25,0.03,-0.28,0.29,0.36,-0.17,2020-04-03
"Illinois","17195","Whiteside",0.39,0.03,-0.28,0.29,0.39,-0.17,2020-04-03
"Illinois","17197","Will",0.43,0.08,-0.28,0.29,0.51,-0.23,2020-04-03
"Illinois","17199","Williamson",0.36,0.09,-0.32,0.13,0.45,-0.16,2020-04-03
"Illinois","17201","Winnebago",0.38,0.08,-0.32,0.25,0.43,-0.2,2020-04-03
"Illinois","17203","Woodford",0.49,0,-0.34,0.2,0.45,-0.14,2020-04-03
"Illinois","17001","Adams",0.54,0.11,-0.34,0.2,0.24,-0.14,2020-04-04
"Illinois","17005","Bond",0.42,0,-0.34,0.1,0.18,-0.14,2020-04-04
"Illinois","17007","Boone",0.33,0,-0.34,0.43,0.29,-0.14,2020-04-04
"Illinois","17011","Bureau",0.45,-0.1,-0.34,0.43,0.27,-0.14,2020-04-04
"Illinois","17015","Carroll",0.64,-0.1,-0.34,0.43,0.27,-0.14,2020-04-04
"Illinois","17017","Cass",0.25,-0.1,-0.34,0.43,0.33,-0.14,2020-04-04
"Illinois","17019","Champaign",0.52,0.2,-0.34,0.43,0.33,-0.14,2020-04-04
"Illinois","17021","Christian",0.47,-0.1,0.39,0.22,0.2,-0.17,2020-04-04
"Illinois","17023","Clark",0.33,-0.07,0.39,0.22,0.3,-0.17,2020-04-04
"Illinois","17025","Clay",0.33,-0.07,0.39,0.56,0.27,-0.17,2020-04-04
"Illinois","17027","Clinton",0.39,-0.07,0.39,0.56,0.29,-0.17,2020-04-04
"Illinois","17029","Coles",0.38,-0.09,0.39,0.56,0.29,-0.17,2020-04-04
"Illinois","17031","Cook",0.54,0.15,0.39,0.56,0.41,-0.17,2020-04-04
"Illinois","17033","Crawford",0.38,-0.22,0.13,0.2,0.21,-0.13,2020-04-04
"Illinois","17035","Cumberland",0.4,-0.07,0.13,0.2,0.19,-0.13,2020-04-04
"Illinois","17039","De Witt",0.4,-0.07,0.13,0.46,0.19,-0.13,2020-04-04
"Illinois","17037","DeKalb",0.47,-0.04,0.13,0.46,0.28,-0.13,2020-04-04
"Illinois","17041","Douglas",0.62,-0.06,0.13,0.46,0.33,-0.17,2020-04-04
"Illinois","17043","DuPage",0.58,0.18,0.13,0.46,0.42,-0.17,2020-04-04
"Illinois","17045","Edgar",0.32,-0.1,0.21,0.23,0.31,-0.15,2020-04-04
"Illinois","17049","Effingham",0.52,-0.1,0.21,0.23,0.34,-0.15,2020-04-04
"Illinois","17051","Fayette",0.33,0.04,0.21,0.39,0.22,-0.15,2020-04-04
"Illinois","17053","Ford",0.39,-0.02,0.21,0.39,0.24,-0.15,2020-04-04
"Illinois","17055","Franklin",0.39,-0.29,0.21,0.39,0.28,-0.15,2020-04-04
"Illinois","17057","Fulton",0.41,-0.12,0.21,0.18,0.25,-0.15,2020-04-04
"Illinois","17061","Greene",0.6,0.1,0.21,0.18,0.28,-0.15,2020-04-04
"Illinois","17063","Grundy",0.4,0.03,0.21,0.18,0.28,-0.15,2020-04-04
"Illinois","17067","Hancock",0.52,-0.17,0.21,0.36,0.13,-0.15,2020-04-04
"Illinois","17073","Henry",0.43,-0.15,0.21,0.36,0.16,-0.15,2020-04-04
"Illinois","17075","Iroquois",0.34,-0.22,0.21,0.41,0.16,-0.15,2020-04-04
"Illinois","17077","Jackson",0.58,0.07,0.21,0.19,0.32,-0.15,2020-04-04
"Illinois","17079","Jasper",0.54,0.21,-0.29,0.19,0.37,-0.15,2020-04-04
"Illinois","17081","Jefferson",0.48,0.21,-0.29,0.19,0.37,-0.15,2020-04-04
"Illinois","17083","Jersey",0.48,0.24,-0.29,0.44,0.16,-0.15,2020-04-04
"Illinois","17085","Jo Daviess",0.57,0.03,-0.29,0.44,0.34,-0.15,2020-04-04
"Illinois","17087","Johnson",0.48,0.1,-0.29,0.44,0.35,-0.15,2020-04-04
"Illinois","17089","Kane",0.52,0.1,-0.29,0.44,0.35,-0.15,2020-04-04
"Illinois","17091","Kankakee",0.47,0.04,-0.06,0.22,0.29,-0.13,2020-04-04
"Illinois","17093","Kendall",0.36,0.22,-0.06,0.14,0.34,-0.16,2020-04-04
