date,state,county,categoryid,categoryname,demo,visits,avgDuration,p50Duration
2020-05-19,Alabama,,Group,Discount Stores,Above65,20807.0,38.0,
2020-05-19,Alabama,,Group,Discount Stores,All,313126.0,49.0,14.0
2020-05-19,Alabama,,Group,Discount Stores,Below65,292319.0,50.0,
2020-05-19,Alabama,,Group,Drug Store,Above65,17207.0,22.0,
2020-05-19,Alabama,,Group,Drug Store,All,206122.0,28.0,10.0
2020-05-19,Alabama,,Group,Drug Store,Below65,188915.0,28.0,
2020-05-19,Alabama,,Group,Fast Food Restaurants,Above65,37467.0,23.0,
2020-05-19,Alabama,,Group,Fast Food Restaurants,All,605888.0,24.0,7.0
2020-05-19,Alabama,,Group,Fast Food Restaurants,Below65,568421.0,24.0,
2020-05-19,Alabama,,Group,Fitness Center,Above65,5046.0,57.0,
2020-05-19,Alabama,,Group,Fitness Center,All,87601.0,78.0,39.0
2020-05-19,Alabama,,Group,Fitness Center,Below65,82556.0,79.0,
2020-05-19,Alabama,,Group,Food,Above65,117139.0,42.0,
2020-05-19,Alabama,,Group,Food,All,1646060.0,48.0,14.0
2020-05-19,Alabama,,Group,Food,Below65,1528920.0,49.0,
2020-05-19,Alabama,,Group,Gas Stations,Above65,47696.0,37.0,
2020-05-19,Alabama,,Group,Gas Stations,All,809679.0,43.0,8.0
2020-05-19,Alabama,,Group,Gas Stations,Below65,761983.0,44.0,
2020-05-19,Alabama,,Group,Government,Above65,10220.0,56.0,
2020-05-19,Alabama,,Group,Government,All,167668.0,99.0,29.0
2020-05-19,Alabama,,Group,Government,Below65,157448.0,102.0,
2020-05-19,Alabama,,Group,Grocery,Above65,54163.0,27.0,
2020-05-19,Alabama,,Group,Grocery,All,604626.0,34.0,16.0
2020-05-19,Alabama,,Group,Grocery,Below65,550463.0,35.0,
2020-05-19,Alabama,,Group,Hardware Stores,Above65,29812.0,32.0,
2020-05-19,Alabama,,Group,Hardware Stores,All,290279.0,41.0,17.0
2020-05-19,Alabama,,Group,Hardware Stores,Below65,260467.0,42.0,
2020-05-19,Alabama,,Group,Hotel,Above65,13703.0,169.0,
2020-05-19,Alabama,,Group,Hotel,All,193923.0,215.0,51.0
2020-05-19,Alabama,,Group,Hotel,Below65,180220.0,218.0,
2020-05-19,Alabama,,Group,Medical,Above65,47804.0,75.0,
2020-05-19,Alabama,,Group,Medical,All,527700.0,96.0,40.0
2020-05-19,Alabama,,Group,Medical,Below65,479896.0,98.0,
2020-05-19,Alabama,,Group,Nightlife Spots,Above65,9101.0,61.0,
2020-05-19,Alabama,,Group,Nightlife Spots,All,158146.0,82.0,30.0
2020-05-19,Alabama,,Group,Nightlife Spots,Below65,149045.0,83.0,
2020-05-19,Alabama,,Group,Office,Above65,7744.0,91.0,
2020-05-19,Alabama,,Group,Office,All,142335.0,133.0,41.0
2020-05-19,Alabama,,Group,Office,Below65,134591.0,135.0,
2020-05-19,Alabama,,Group,Outdoors & Recreation,Above65,53022.0,107.0,
2020-05-19,Alabama,,Group,Outdoors & Recreation,All,661590.0,109.0,31.0
2020-05-19,Alabama,,Group,Outdoors & Recreation,Below65,608568.0,110.0,
2020-05-19,Alabama,,Group,Professional & Other Places,Above65,33552.0,69.0,
2020-05-19,Alabama,,Group,Professional & Other Places,All,551823.0,103.0,29.0
2020-05-19,Alabama,,Group,Professional & Other Places,Below65,518271.0,105.0,
2020-05-19,Alabama,,Group,Residences,Above65,15495.0,74.0,
2020-05-19,Alabama,,Group,Residences,All,206473.0,108.0,27.0
2020-05-19,Alabama,,Group,Residences,Below65,190977.0,111.0,
2020-05-19,Alabama,,Group,School,Above65,17374.0,70.0,
2020-05-19,Alabama,,Group,School,All,363413.0,95.0,30.0
2020-05-19,Alabama,,Group,School,Below65,346039.0,96.0,
2020-05-19,Alabama,,Group,Shops & Services,Above65,108551.0,41.0,
2020-05-19,Alabama,,Group,Shops & Services,All,1339092.0,53.0,18.0
2020-05-19,Alabama,,Group,Shops & Services,Below65,1230541.0,54.0,
2020-05-19,Alabama,,Group,Spiritual Center,Above65,17582.0,62.0,
2020-05-19,Alabama,,Group,Spiritual Center,All,251792.0,90.0,28.0
2020-05-19,Alabama,,Group,Spiritual Center,Below65,234211.0,92.0,
2020-05-19,Alabama,,Group,Sports,Above65,19910.0,87.0,
2020-05-19,Alabama,,Group,Sports,All,157931.0,107.0,38.0
2020-05-19,Alabama,,Group,Sports,Below65,138021.0,110.0,
2020-05-19,Alabama,,Group,Travel & Transport,Above65,9937.0,57.0,
2020-05-19,Alabama,,Group,Travel & Transport,All,142128.0,87.0,23.0
2020-05-19,Alabama,,Group,Travel & Transport,Below65,132192.0,89.0,
2020-05-20,Alabama,,Group,Airport,Above65,4022.0,98.0,
2020-05-20,Alabama,,Group,Airport,All,42313.0,114.0,45.0
2020-05-20,Alabama,,Group,Airport,Below65,38292.0,116.0,
2020-05-20,Alabama,,Group,Alcohol,Above65,2793.0,43.0,
2020-05-20,Alabama,,Group,Alcohol,All,33817.0,63.0,14.0
2020-05-20,Alabama,,Group,Alcohol,Below65,31025.0,65.0,
2020-05-20,Alabama,,Group,Arts & Entertainment,Above65,9240.0,61.0,
2020-05-20,Alabama,,Group,Arts & Entertainment,All,155056.0,91.0,29.0
2020-05-20,Alabama,,Group,Arts & Entertainment,Below65,145816.0,93.0,
2020-05-20,Alabama,,Group,Banks,Above65,11736.0,30.0,
2020-05-20,Alabama,,Group,Banks,All,124214.0,44.0,10.0
2020-05-20,Alabama,,Group,Banks,Below65,112478.0,45.0,
2020-05-20,Alabama,,Group,Beach,Above65,2930.0,157.0,
2020-05-20,Alabama,,Group,Beach,All,29297.0,179.0,44.0
2020-05-20,Alabama,,Group,Beach,Below65,26368.0,182.0,
2020-05-20,Alabama,,Group,Big Box Stores,Above65,32307.0,36.0,
2020-05-20,Alabama,,Group,Big Box Stores,All,477580.0,37.0,22.0
2020-05-20,Alabama,,Group,Big Box Stores,Below65,445273.0,37.0,
2020-05-20,Alabama,,Group,Colleges & Universities,Above65,6524.0,62.0,
2020-05-20,Alabama,,Group,Colleges & Universities,All,155659.0,97.0,31.0
2020-05-20,Alabama,,Group,Colleges & Universities,Below65,149135.0,99.0,
2020-05-20,Alabama,,Group,Convenience Store,Above65,10516.0,35.0,
2020-05-20,Alabama,,Group,Convenience Store,All,182039.0,40.0,7.0
2020-05-20,Alabama,,Group,Convenience Store,Below65,171523.0,40.0,
2020-05-20,Alabama,,Group,Discount Stores,Above65,18768.0,34.0,
2020-05-20,Alabama,,Group,Discount Stores,All,323343.0,41.0,12.0
2020-05-20,Alabama,,Group,Discount Stores,Below65,304575.0,42.0,
2020-05-20,Alabama,,Group,Drug Store,Above65,18296.0,21.0,
2020-05-20,Alabama,,Group,Drug Store,All,200728.0,31.0,12.0
2020-05-20,Alabama,,Group,Drug Store,Below65,182432.0,32.0,
2020-05-20,Alabama,,Group,Fast Food Restaurants,Above65,37115.0,20.0,
2020-05-20,Alabama,,Group,Fast Food Restaurants,All,635465.0,23.0,8.0
2020-05-20,Alabama,,Group,Fast Food Restaurants,Below65,598350.0,23.0,
2020-05-20,Alabama,,Group,Fitness Center,Above65,5267.0,62.0,
2020-05-20,Alabama,,Group,Fitness Center,All,101862.0,75.0,36.0
2020-05-20,Alabama,,Group,Fitness Center,Below65,96595.0,75.0,
2020-05-20,Alabama,,Group,Food,Above65,120631.0,51.0,
2020-05-20,Alabama,,Group,Food,All,1714948.0,50.0,15.0
2020-05-20,Alabama,,Group,Food,Below65,1594317.0,50.0,
2020-05-20,Alabama,,Group,Gas Stations,Above65,49609.0,31.0,
2020-05-20,Alabama,,Group,Gas Stations,All,821610.0,43.0,8.0
2020-05-20,Alabama,,Group,Gas Stations,Below65,772001.0,44.0,
2020-05-20,Alabama,,Group,Government,Above65,10371.0,79.0,
2020-05-20,Alabama,,Group,Government,All,164651.0,99.0,31.0
2020-05-20,Alabama,,Group,Government,Below65,154281.0,101.0,
2020-05-20,Alabama,,Group,Grocery,Above65,57443.0,33.0,
2020-05-20,Alabama,,Group,Grocery,All,628612.0,36.0,16.0
2020-05-20,Alabama,,Group,Grocery,Below65,571169.0,36.0,
2020-05-20,Alabama,,Group,Hardware Stores,Above65,24286.0,30.0,
2020-05-20,Alabama,,Group,Hardware Stores,All,273065.0,39.0,17.0
2020-05-20,Alabama,,Group,Hardware Stores,Below65,248779.0,39.0,
2020-05-20,Alabama,,Group,Hotel,Above65,12388.0,136.0,
2020-05-20,Alabama,,Group,Hotel,All,188875.0,212.0,51.0
2020-05-20,Alabama,,Group,Hotel,Below65,176487.0,217.0,
2020-05-20,Alabama,,Group,Medical,Above65,50264.0,75.0,
2020-05-20,Alabama,,Group,Medical,All,533323.0,86.0,38.0
2020-05-20,Alabama,,Group,Medical,Below65,483059.0,87.0,
2020-05-20,Alabama,,Group,Nightlife Spots,Above65,9694.0,61.0,
2020-05-20,Alabama,,Group,Nightlife Spots,All,165893.0,94.0,30.0
2020-05-20,Alabama,,Group,Nightlife Spots,Below65,156199.0,96.0,
2020-05-20,Alabama,,Group,Office,Above65,6275.0,87.0,
2020-05-20,Alabama,,Group,Office,All,139246.0,120.0,40.0
2020-05-20,Alabama,,Group,Office,Below65,132970.0,121.0,
2020-05-20,Alabama,,Group,Outdoors & Recreation,Above65,53351.0,89.0,
2020-05-20,Alabama,,Group,Outdoors & Recreation,All,657905.0,103.0,34.0
2020-05-20,Alabama,,Group,Outdoors & Recreation,Below65,604555.0,104.0,
2020-05-20,Alabama,,Group,Professional & Other Places,Above65,30554.0,66.0,
2020-05-20,Alabama,,Group,Professional & Other Places,All,524041.0,100.0,29.0
2020-05-20,Alabama,,Group,Professional & Other Places,Below65,493487.0,102.0,
2020-05-20,Alabama,,Group,Residences,Above65,14232.0,73.0,
2020-05-20,Alabama,,Group,Residences,All,211739.0,109.0,30.0
2020-05-20,Alabama,,Group,Residences,Below65,197507.0,111.0,
2020-05-20,Alabama,,Group,School,Above65,19232.0,65.0,
2020-05-20,Alabama,,Group,School,All,363408.0,98.0,31.0
2020-05-20,Alabama,,Group,School,Below65,344175.0,100.0,
2020-05-20,Alabama,,Group,Shops & Services,Above65,115639.0,40.0,
2020-05-20,Alabama,,Group,Shops & Services,All,1401254.0,50.0,18.0
2020-05-20,Alabama,,Group,Shops & Services,Below65,1285615.0,51.0,
2020-05-20,Alabama,,Group,Spiritual Center,Above65,20828.0,91.0,
2020-05-20,Alabama,,Group,Spiritual Center,All,259228.0,89.0,29.0
2020-05-20,Alabama,,Group,Spiritual Center,Below65,238400.0,89.0,
2020-05-20,Alabama,,Group,Sports,Above65,15166.0,109.0,
2020-05-20,Alabama,,Group,Sports,All,167027.0,110.0,45.0
2020-05-20,Alabama,,Group,Sports,Below65,151861.0,110.0,
2020-05-20,Alabama,,Group,Travel & Transport,Above65,7966.0,55.0,
2020-05-20,Alabama,,Group,Travel & Transport,All,136269.0,99.0,23.0
2020-05-20,Alabama,,Group,Travel & Transport,Below65,128303.0,102.0,
2020-05-21,Alabama,,Group,Airport,Above65,3625.0,127.0,
2020-05-21,Alabama,,Group,Airport,All,38945.0,93.0,43.0
2020-05-21,Alabama,,Group,Airport,Below65,35320.0,89.0,
2020-05-21,Alabama,,Group,Alcohol,Above65,2564.0,71.0,
2020-05-21,Alabama,,Group,Alcohol,All,30480.0,62.0,9.0
2020-05-21,Alabama,,Group,Alcohol,Below65,27916.0,61.0,
2020-05-21,Alabama,,Group,Arts & Entertainment,Above65,9140.0,66.0,
2020-05-21,Alabama,,Group,Arts & Entertainment,All,175127.0,80.0,25.0
2020-05-21,Alabama,,Group,Arts & Entertainment,Below65,165987.0,81.0,
2020-05-21,Alabama,,Group,Banks,Above65,10616.0,70.0,
2020-05-21,Alabama,,Group,Banks,All,126078.0,48.0,9.0
2020-05-21,Alabama,,Group,Banks,Below65,115462.0,46.0,
2020-05-21,Alabama,,Group,Beach,Above65,2840.0,191.0,
2020-05-21,Alabama,,Group,Beach,All,34191.0,191.0,62.0
2020-05-21,Alabama,,Group,Beach,Below65,31350.0,191.0,
2020-05-21,Alabama,,Group,Big Box Stores,Above65,34562.0,34.0,
2020-05-21,Alabama,,Group,Big Box Stores,All,493048.0,37.0,21.0
2020-05-21,Alabama,,Group,Big Box Stores,Below65,458486.0,37.0,
2020-05-21,Alabama,,Group,Colleges & Universities,Above65,6002.0,99.0,
2020-05-21,Alabama,,Group,Colleges & Universities,All,160471.0,103.0,33.0
2020-05-21,Alabama,,Group,Colleges & Universities,Below65,154468.0,104.0,
2020-05-21,Alabama,,Group,Convenience Store,Above65,10322.0,25.0,
2020-05-21,Alabama,,Group,Convenience Store,All,181855.0,35.0,7.0
2020-05-21,Alabama,,Group,Convenience Store,Below65,171533.0,36.0,
2020-05-21,Alabama,,Group,Discount Stores,Above65,21103.0,38.0,
2020-05-21,Alabama,,Group,Discount Stores,All,317883.0,46.0,12.0
2020-05-21,Alabama,,Group,Discount Stores,Below65,296780.0,47.0,
2020-05-21,Alabama,,Group,Drug Store,Above65,17885.0,20.0,
2020-05-21,Alabama,,Group,Drug Store,All,211753.0,31.0,11.0
2020-05-21,Alabama,,Group,Drug Store,Below65,193868.0,32.0,
2020-05-21,Alabama,,Group,Fast Food Restaurants,Above65,36690.0,23.0,
2020-05-21,Alabama,,Group,Fast Food Restaurants,All,637030.0,23.0,7.0
2020-05-21,Alabama,,Group,Fast Food Restaurants,Below65,600341.0,24.0,
2020-05-21,Alabama,,Group,Fitness Center,Above65,5716.0,62.0,
2020-05-21,Alabama,,Group,Fitness Center,All,92386.0,79.0,33.0
2020-05-21,Alabama,,Group,Fitness Center,Below65,86670.0,80.0,
2020-05-21,Alabama,,Group,Food,Above65,112966.0,46.0,
2020-05-21,Alabama,,Group,Food,All,1723338.0,47.0,14.0
2020-05-21,Alabama,,Group,Food,Below65,1610371.0,47.0,
2020-05-21,Alabama,,Group,Gas Stations,Above65,51100.0,32.0,
2020-05-21,Alabama,,Group,Gas Stations,All,871767.0,41.0,8.0
2020-05-21,Alabama,,Group,Gas Stations,Below65,820667.0,42.0,
2020-05-21,Alabama,,Group,Government,Above65,10421.0,56.0,
2020-05-21,Alabama,,Group,Government,All,172635.0,87.0,29.0
2020-05-21,Alabama,,Group,Government,Below65,162214.0,89.0,
2020-05-21,Alabama,,Group,Grocery,Above65,54915.0,31.0,
2020-05-21,Alabama,,Group,Grocery,All,635239.0,35.0,16.0
2020-05-21,Alabama,,Group,Grocery,Below65,580324.0,35.0,
2020-05-21,Alabama,,Group,Hardware Stores,Above65,29773.0,29.0,
2020-05-21,Alabama,,Group,Hardware Stores,All,282077.0,38.0,17.0
2020-05-21,Alabama,,Group,Hardware Stores,Below65,252304.0,39.0,
2020-05-21,Alabama,,Group,Hotel,Above65,12146.0,148.0,
2020-05-21,Alabama,,Group,Hotel,All,194914.0,201.0,51.0
2020-05-21,Alabama,,Group,Hotel,Below65,182768.0,205.0,
2020-05-21,Alabama,,Group,Medical,Above65,47049.0,81.0,
2020-05-21,Alabama,,Group,Medical,All,498220.0,96.0,40.0
2020-05-21,Alabama,,Group,Medical,Below65,451171.0,97.0,
2020-05-21,Alabama,,Group,Nightlife Spots,Above65,10774.0,73.0,
2020-05-21,Alabama,,Group,Nightlife Spots,All,178804.0,87.0,29.0
2020-05-21,Alabama,,Group,Nightlife Spots,Below65,168030.0,88.0,
2020-05-21,Alabama,,Group,Office,Above65,6012.0,108.0,
2020-05-21,Alabama,,Group,Office,All,131532.0,120.0,40.0
2020-05-21,Alabama,,Group,Office,Below65,125520.0,121.0,
2020-05-21,Alabama,,Group,Outdoors & Recreation,Above65,51957.0,89.0,
2020-05-21,Alabama,,Group,Outdoors & Recreation,All,690881.0,92.0,28.0
2020-05-21,Alabama,,Group,Outdoors & Recreation,Below65,638924.0,92.0,
2020-05-21,Alabama,,Group,Professional & Other Places,Above65,30108.0,67.0,
2020-05-21,Alabama,,Group,Professional & Other Places,All,529290.0,100.0,27.0
2020-05-21,Alabama,,Group,Professional & Other Places,Below65,499182.0,103.0,
2020-05-21,Alabama,,Group,Residences,Above65,14117.0,122.0,
2020-05-21,Alabama,,Group,Residences,All,204942.0,122.0,31.0
2020-05-21,Alabama,,Group,Residences,Below65,190825.0,122.0,
2020-05-21,Alabama,,Group,School,Above65,15736.0,83.0,
2020-05-21,Alabama,,Group,School,All,356205.0,97.0,31.0
2020-05-21,Alabama,,Group,School,Below65,340469.0,97.0,
2020-05-21,Alabama,,Group,Shops & Services,Above65,108155.0,41.0,
2020-05-21,Alabama,,Group,Shops & Services,All,1427772.0,51.0,18.0
2020-05-21,Alabama,,Group,Shops & Services,Below65,1319616.0,52.0,
2020-05-21,Alabama,,Group,Spiritual Center,Above65,16320.0,68.0,
2020-05-21,Alabama,,Group,Spiritual Center,All,241879.0,79.0,25.0
2020-05-21,Alabama,,Group,Spiritual Center,Below65,225559.0,80.0,
2020-05-21,Alabama,,Group,Sports,Above65,18481.0,123.0,
2020-05-21,Alabama,,Group,Sports,All,159154.0,112.0,43.0
2020-05-21,Alabama,,Group,Sports,Below65,140673.0,110.0,
2020-05-21,Alabama,,Group,Travel & Transport,Above65,9155.0,62.0,
2020-05-21,Alabama,,Group,Travel & Transport,All,143153.0,85.0,22.0
2020-05-21,Alabama,,Group,Travel & Transport,Below65,133998.0,87.0,
2020-05-22,Alabama,,Group,Airport,Above65,3422.0,69.0,
2020-05-22,Alabama,,Group,Airport,All,35913.0,90.0,24.0
2020-05-22,Alabama,,Group,Airport,Below65,32490.0,92.0,
2020-05-22,Alabama,,Group,Alcohol,Above65,2139.0,30.0,
2020-05-22,Alabama,,Group,Alcohol,All,39954.0,31.0,9.0
2020-05-22,Alabama,,Group,Alcohol,Below65,37815.0,31.0,
2020-05-22,Alabama,,Group,Arts & Entertainment,Above65,9787.0,57.0,
2020-05-22,Alabama,,Group,Arts & Entertainment,All,173665.0,87.0,29.0
2020-05-22,Alabama,,Group,Arts & Entertainment,Below65,163878.0,89.0,
2020-05-22,Alabama,,Group,Banks,Above65,11408.0,26.0,
2020-05-22,Alabama,,Group,Banks,All,160584.0,35.0,8.0
2020-05-22,Alabama,,Group,Banks,Below65,149176.0,35.0,
2020-05-22,Alabama,,Group,Beach,Above65,2650.0,132.0,
2020-05-22,Alabama,,Group,Beach,All,46611.0,168.0,61.0
2020-05-22,Alabama,,Group,Beach,Below65,43962.0,171.0,
2020-05-22,Alabama,,Group,Big Box Stores,Above65,37680.0,37.0,
2020-05-22,Alabama,,Group,Big Box Stores,All,543546.0,40.0,25.0
2020-05-22,Alabama,,Group,Big Box Stores,Below65,505866.0,40.0,
2020-05-22,Alabama,,Group,Colleges & Universities,Above65,5693.0,79.0,
2020-05-22,Alabama,,Group,Colleges & Universities,All,140105.0,92.0,30.0
2020-05-22,Alabama,,Group,Colleges & Universities,Below65,134412.0,93.0,
2020-05-22,Alabama,,Group,Convenience Store,Above65,10214.0,44.0,
2020-05-22,Alabama,,Group,Convenience Store,All,200684.0,37.0,8.0
2020-05-22,Alabama,,Group,Convenience Store,Below65,190470.0,36.0,
2020-05-22,Alabama,,Group,Discount Stores,Above65,19954.0,46.0,
2020-05-22,Alabama,,Group,Discount Stores,All,334112.0,46.0,12.0
2020-05-22,Alabama,,Group,Discount Stores,Below65,314158.0,46.0,
2020-05-22,Alabama,,Group,Drug Store,Above65,15758.0,23.0,
2020-05-22,Alabama,,Group,Drug Store,All,195950.0,29.0,10.0
2020-05-22,Alabama,,Group,Drug Store,Below65,180191.0,30.0,
2020-05-22,Alabama,,Group,Fast Food Restaurants,Above65,39320.0,25.0,
2020-05-22,Alabama,,Group,Fast Food Restaurants,All,731831.0,22.0,8.0
2020-05-22,Alabama,,Group,Fast Food Restaurants,Below65,692512.0,22.0,
2020-05-22,Alabama,,Group,Fitness Center,Above65,5978.0,56.0,
2020-05-22,Alabama,,Group,Fitness Center,All,97191.0,69.0,31.0
2020-05-22,Alabama,,Group,Fitness Center,Below65,91213.0,70.0,
2020-05-22,Alabama,,Group,Food,Above65,120956.0,39.0,
2020-05-22,Alabama,,Group,Food,All,1914848.0,45.0,14.0
2020-05-22,Alabama,,Group,Food,Below65,1793892.0,46.0,
2020-05-22,Alabama,,Group,Gas Stations,Above65,50195.0,31.0,
2020-05-22,Alabama,,Group,Gas Stations,All,947362.0,38.0,7.0
2020-05-22,Alabama,,Group,Gas Stations,Below65,897167.0,38.0,
2020-05-22,Alabama,,Group,Government,Above65,8966.0,59.0,
2020-05-22,Alabama,,Group,Government,All,145947.0,79.0,22.0
2020-05-22,Alabama,,Group,Government,Below65,136981.0,81.0,
2020-05-22,Alabama,,Group,Grocery,Above65,60191.0,28.0,
2020-05-22,Alabama,,Group,Grocery,All,678565.0,35.0,16.0
2020-05-22,Alabama,,Group,Grocery,Below65,618374.0,35.0,
2020-05-22,Alabama,,Group,Hardware Stores,Above65,30931.0,30.0,
2020-05-22,Alabama,,Group,Hardware Stores,All,306488.0,35.0,17.0
2020-05-22,Alabama,,Group,Hardware Stores,Below65,275557.0,36.0,
2020-05-22,Alabama,,Group,Hotel,Above65,15207.0,197.0,
2020-05-22,Alabama,,Group,Hotel,All,224758.0,209.0,47.0
2020-05-22,Alabama,,Group,Hotel,Below65,209551.0,210.0,
2020-05-22,Alabama,,Group,Medical,Above65,30431.0,71.0,
2020-05-22,Alabama,,Group,Medical,All,406277.0,86.0,34.0
2020-05-22,Alabama,,Group,Medical,Below65,375846.0,87.0,
2020-05-22,Alabama,,Group,Nightlife Spots,Above65,12463.0,64.0,
2020-05-22,Alabama,,Group,Nightlife Spots,All,191971.0,77.0,31.0
2020-05-22,Alabama,,Group,Nightlife Spots,Below65,179509.0,78.0,
2020-05-22,Alabama,,Group,Office,Above65,6348.0,73.0,
2020-05-22,Alabama,,Group,Office,All,132221.0,101.0,32.0
2020-05-22,Alabama,,Group,Office,Below65,125872.0,102.0,
2020-05-22,Alabama,,Group,Outdoors & Recreation,Above65,46429.0,86.0,
2020-05-22,Alabama,,Group,Outdoors & Recreation,All,701851.0,102.0,30.0
2020-05-22,Alabama,,Group,Outdoors & Recreation,Below65,655422.0,103.0,
2020-05-22,Alabama,,Group,Professional & Other Places,Above65,27914.0,71.0,
2020-05-22,Alabama,,Group,Professional & Other Places,All,483203.0,93.0,24.0
2020-05-22,Alabama,,Group,Professional & Other Places,Below65,455289.0,95.0,
2020-05-22,Alabama,,Group,Residences,Above65,14923.0,87.0,
2020-05-22,Alabama,,Group,Residences,All,208523.0,116.0,34.0
2020-05-22,Alabama,,Group,Residences,Below65,193600.0,118.0,
2020-05-22,Alabama,,Group,School,Above65,15473.0,66.0,
2020-05-22,Alabama,,Group,School,All,330891.0,91.0,29.0
2020-05-22,Alabama,,Group,School,Below65,315419.0,92.0,
2020-05-22,Alabama,,Group,Shops & Services,Above65,105336.0,36.0,
2020-05-22,Alabama,,Group,Shops & Services,All,1509537.0,46.0,18.0
2020-05-22,Alabama,,Group,Shops & Services,Below65,1404201.0,47.0,
2020-05-22,Alabama,,Group,Spiritual Center,Above65,14925.0,69.0,
2020-05-22,Alabama,,Group,Spiritual Center,All,234643.0,90.0,26.0
2020-05-22,Alabama,,Group,Spiritual Center,Below65,219718.0,91.0,
2020-05-22,Alabama,,Group,Sports,Above65,13840.0,96.0,
2020-05-22,Alabama,,Group,Sports,All,155239.0,108.0,37.0
2020-05-22,Alabama,,Group,Sports,Below65,141399.0,109.0,
2020-05-22,Alabama,,Group,Travel & Transport,Above65,8983.0,67.0,
2020-05-22,Alabama,,Group,Travel & Transport,All,166237.0,85.0,16.0
2020-05-22,Alabama,,Group,Travel & Transport,Below65,157254.0,86.0,
2020-05-23,Alabama,,Group,Airport,Above65,1959.0,40.0,
2020-05-23,Alabama,,Group,Airport,All,26220.0,93.0,29.0
2020-05-23,Alabama,,Group,Airport,Below65,24261.0,97.0,
2020-05-23,Alabama,,Group,Alcohol,Above65,2361.0,72.0,
2020-05-23,Alabama,,Group,Alcohol,All,44330.0,58.0,12.0
2020-05-23,Alabama,,Group,Alcohol,Below65,41968.0,58.0,
2020-05-23,Alabama,,Group,Arts & Entertainment,Above65,6929.0,94.0,
2020-05-23,Alabama,,Group,Arts & Entertainment,All,169290.0,86.0,31.0
2020-05-23,Alabama,,Group,Arts & Entertainment,Below65,162360.0,85.0,
2020-05-23,Alabama,,Group,Banks,Above65,3444.0,38.0,
2020-05-23,Alabama,,Group,Banks,All,79885.0,47.0,10.0
2020-05-23,Alabama,,Group,Banks,Below65,76440.0,47.0,
2020-05-23,Alabama,,Group,Beach,Above65,3142.0,124.0,
2020-05-23,Alabama,,Group,Beach,All,69449.0,194.0,77.0
2020-05-23,Alabama,,Group,Beach,Below65,66307.0,197.0,
2020-05-23,Alabama,,Group,Big Box Stores,Above65,30471.0,38.0,
2020-05-23,Alabama,,Group,Big Box Stores,All,605674.0,39.0,24.0
2020-05-23,Alabama,,Group,Big Box Stores,Below65,575203.0,39.0,
2020-05-23,Alabama,,Group,Colleges & Universities,Above65,3377.0,106.0,
2020-05-23,Alabama,,Group,Colleges & Universities,All,87519.0,109.0,35.0
2020-05-23,Alabama,,Group,Colleges & Universities,Below65,84142.0,109.0,
2020-05-23,Alabama,,Group,Convenience Store,Above65,9438.0,31.0,
2020-05-23,Alabama,,Group,Convenience Store,All,218890.0,42.0,7.0
2020-05-23,Alabama,,Group,Convenience Store,Below65,209451.0,42.0,
2020-05-23,Alabama,,Group,Discount Stores,Above65,19569.0,49.0,
2020-05-23,Alabama,,Group,Discount Stores,All,369321.0,50.0,12.0
2020-05-23,Alabama,,Group,Discount Stores,Below65,349752.0,50.0,
2020-05-23,Alabama,,Group,Drug Store,Above65,12981.0,28.0,
2020-05-23,Alabama,,Group,Drug Store,All,184550.0,28.0,11.0
2020-05-23,Alabama,,Group,Drug Store,Below65,171568.0,28.0,
2020-05-23,Alabama,,Group,Fast Food Restaurants,Above65,30745.0,20.0,
2020-05-23,Alabama,,Group,Fast Food Restaurants,All,650890.0,21.0,8.0
2020-05-23,Alabama,,Group,Fast Food Restaurants,Below65,620146.0,21.0,
2020-05-23,Alabama,,Group,Fitness Center,Above65,3215.0,68.0,
2020-05-23,Alabama,,Group,Fitness Center,All,67522.0,80.0,37.0
2020-05-23,Alabama,,Group,Fitness Center,Below65,64307.0,81.0,
2020-05-23,Alabama,,Group,Food,Above65,96552.0,40.0,
2020-05-23,Alabama,,Group,Food,All,1881128.0,49.0,16.0
2020-05-23,Alabama,,Group,Food,Below65,1784576.0,50.0,
2020-05-23,Alabama,,Group,Gas Stations,Above65,40566.0,37.0,
2020-05-23,Alabama,,Group,Gas Stations,All,929608.0,45.0,8.0
2020-05-23,Alabama,,Group,Gas Stations,Below65,889042.0,45.0,
2020-05-23,Alabama,,Group,Government,Above65,4040.0,81.0,
2020-05-23,Alabama,,Group,Government,All,86619.0,87.0,25.0
2020-05-23,Alabama,,Group,Government,Below65,82579.0,87.0,
2020-05-23,Alabama,,Group,Grocery,Above65,57097.0,30.0,
2020-05-23,Alabama,,Group,Grocery,All,778620.0,33.0,16.0
2020-05-23,Alabama,,Group,Grocery,Below65,721522.0,33.0,
2020-05-23,Alabama,,Group,Hardware Stores,Above65,30077.0,27.0,
2020-05-23,Alabama,,Group,Hardware Stores,All,354959.0,36.0,20.0
2020-05-23,Alabama,,Group,Hardware Stores,Below65,324882.0,37.0,
2020-05-23,Alabama,,Group,Hotel,Above65,15617.0,259.0,
2020-05-23,Alabama,,Group,Hotel,All,289014.0,259.0,78.0
2020-05-23,Alabama,,Group,Hotel,Below65,273397.0,259.0,
2020-05-23,Alabama,,Group,Medical,Above65,11262.0,61.0,
2020-05-23,Alabama,,Group,Medical,All,190601.0,82.0,20.0
